Customer_ID,Name,Email,Gender,Age,City,Country,Date_of_Purchase,Product_Category,Purchase_Amount,Payment_Method,Loyalty_Member,Satisfaction_Score
76777d6d-9574-4ff7-bec4-ee0870ec69c4,Amy Wong,samantha18@gmail.com,Female,20,South Justinton,Antarctica (the territory South of 60 deg S),04/04/2024,Books,828.62,PayPal,No,5
a90b9810-9bf4-457d-89ef-a861bb2b35a2,Jackson Miller,douglas41@yahoo.com,Other,29,East Michael,Netherlands Antilles,15/12/2023,Beauty,85.34,Credit Card,Yes,4
a1965413-d881-473a-a99e-7d01e5ae81f3,Victoria Rich,davidmolly@diaz.com,Female,66,Garyton,Guatemala,28/08/2023,Sports,355.01,PayPal,Yes,4
233d9eb3-d1eb-4173-92f0-4460d6adf137,Alexandra Williams,awilliamson@gmail.com,Other,48,Quinnview,Saint Pierre and Miquelon,25/06/2023,Beauty,824.43,PayPal,No,3
30020f5e-8a5a-4b4d-8760-80e14c9af99a,Steven Mann,dylanrodriguez@dawson.com,Other,46,Sellersborough,Martinique,20/06/2023,Clothing,651.94,Credit Card,Yes,1
dc210944-e845-41a2-9bc2-7450a3a90472,Kenneth Carter,rbaldwin@yahoo.com,Female,22,Medinaborough,Cuba,26/04/2025,Books,297.06,Debit Card,No,1
764da243-14fa-40f5-a612-19b573aca6e1,Gary Hamilton,david11@grant-russell.org,Male,69,Arroyoburgh,Syrian Arab Republic,05/08/2024,Beauty,846.88,Debit Card,No,4
c028286b-5402-4337-ad1d-6d2703aefa62,Kevin Patrick,michael68@hotmail.com,Male,42,Michaelmouth,Mozambique,22/11/2024,Books,498.36,Debit Card,No,2
ea78b088-4c9b-4009-8774-77ad94a22b24,Jeremy Smith,conniemosley@horton.com,Male,58,Port Jacquelineport,Mauritania,26/10/2024,Beauty,503.37,Bank Transfer,No,5
5427becd-ece9-4bc0-833f-ca8af72a1b7a,Jennifer Pineda,jeremy41@howell.info,Other,48,South Ashlee,Bahamas,03/02/2025,Books,976.82,Bank Transfer,Yes,3
4410710e-ca37-41d2-9950-4cc0cf962bfa,William Henderson,davidlucas@porter.org,Female,38,Port Victoria,Korea,26/12/2024,Books,947.65,PayPal,No,5
6cea8e8a-34c3-4b73-ad0c-082bcb7857a9,Bradley Thomas,monica51@gmail.com,Other,37,East Amyside,Sweden,13/06/2023,Home,364.95,Credit Card,No,3
28eda191-dfb4-4b5f-82b3-5e097f101f15,Madeline Thompson,rosalesmelissa@gmail.com,Female,56,Clarkland,Bermuda,03/12/2024,Electronics,149.17,Debit Card,Yes,3
fb672437-6426-4700-beb2-ac4b85e810a2,Vincent Lee,williamchristensen@yahoo.com,Other,39,West Kenneth,Jordan,08/01/2024,Clothing,332.41,PayPal,Yes,4
2ea64fad-153f-4fee-9ad4-e76485fb94a6,Mrs. Stephanie Rodriguez,justin17@hawkins.com,Male,21,West Lorettafort,Zimbabwe,02/11/2023,Clothing,40.18,Credit Card,Yes,5
07996e3b-a360-44cb-b7b7-1c72b9e2f6e0,Denise Smith,kathleen94@gmail.com,Other,30,Port Melissaburgh,Panama,26/07/2023,Electronics,30.56,PayPal,Yes,5
577ae5a1-80b6-468f-8735-b2bb35bd51ea,Charles Jennings,ericsmith@yahoo.com,Other,62,Shannonview,China,13/02/2024,Electronics,401.57,Bank Transfer,Yes,2
894ff117-d952-47bc-af35-fae2c0821f39,Sophia Mckee,millernicholas@pierce-mclean.net,Female,59,South Dustin,Argentina,03/11/2024,Books,941.61,PayPal,Yes,2
93ffd1ea-14f8-42f6-867e-0a011d342563,Vicki Bolton,colemanashley@scott.biz,Female,67,Patrickburgh,Antarctica (the territory South of 60 deg S),27/10/2023,Sports,872.64,Credit Card,Yes,5
fc60037e-fc6f-4e6e-9c18-e0ba3eea3cf0,James Martin,stephaniehall@clark.com,Female,66,Angelahaven,Greenland,10/06/2023,Clothing,516.33,Bank Transfer,No,2
146ce130-89ec-4e94-9594-2bb27ddf0270,Cesar Duke,adkinsmarissa@sandoval.net,Other,37,Lake Donald,Czech Republic,21/08/2023,Electronics,569.57,Credit Card,Yes,2
5628c13e-ea9b-45eb-b1fc-8f26466d19a5,Crystal Thomas MD,kevinoconnor@gmail.com,Female,69,South Lindaport,Myanmar,27/12/2023,Beauty,15.87,PayPal,No,3
d2316495-e333-48d0-82e8-42bb93916c8b,Sabrina Kim,xphillips@harris.com,Female,30,Christopherton,Macao,04/01/2024,Clothing,223.35,Bank Transfer,Yes,4
9e00801d-cb80-42e1-bce6-42a405cd4d7c,Michael Mason,lholloway@morgan-khan.biz,Female,34,Jamesborough,Saint Kitts and Nevis,16/06/2023,Electronics,34.53,Debit Card,Yes,3
f7506c46-ddd0-4cc0-aabb-42d6a81ce995,Dr. Ashley Pierce MD,patriciahernandez@robinson.net,Other,53,Turnerfurt,Congo,05/03/2024,Sports,756.99,Credit Card,Yes,2
a159b481-92a6-4d56-b85a-caf0d7fd6197,Melissa Daniels,anthony78@yahoo.com,Female,50,Amyburgh,Mali,12/03/2024,Electronics,154.19,PayPal,Yes,3
1af9469a-d559-47c2-aabb-8747d88e6b86,Kevin Lee,jenniferparker@blair.com,Other,18,Crawfordtown,Bolivia,30/07/2024,Sports,870.36,Debit Card,No,3
0c07cdc3-93bc-406c-b7cf-865f71fed889,Jonathan Nunez,kristina54@gmail.com,Female,32,Sanchezshire,Philippines,05/01/2024,Home,646.89,PayPal,No,1
8f6e1e30-25d6-4d40-90cc-a99f5ed2f65d,Terry Gross,wmckay@johnson-hanson.com,Other,30,West Samuelhaven,Cocos (Keeling) Islands,28/08/2023,Home,237.12,Debit Card,No,3
6c47016c-ecb3-49bf-acdb-930cdc87885e,Thomas Hensley,gloversavannah@fowler.org,Male,34,North Marcusburgh,Niue,08/09/2023,Books,166.14,Debit Card,No,3
d2b78286-3894-4fe2-b52d-855e95cfbd81,Brenda Rivera,braunjohn@harrison.info,Other,41,Morrisborough,Latvia,09/03/2024,Home,631.35,Credit Card,Yes,4
a0c4e0f9-16e4-46e7-9fa8-c28aca10c941,Belinda Meyer,cynthia33@gmail.com,Other,25,Port Rhonda,Libyan Arab Jamahiriya,23/03/2025,Clothing,901.83,Credit Card,Yes,5
be98703f-5026-4309-a830-b0bad43d347d,Misty Lewis,paynecraig@hotmail.com,Male,67,Reedshire,Macao,03/12/2024,Home,721.18,Credit Card,No,1
054a778b-c038-4a81-89d8-953b812cfa6f,John Gonzalez,wilsonmelissa@reeves-mills.com,Female,44,East Annetteborough,Japan,27/04/2025,Beauty,355.06,PayPal,Yes,1
f610350b-76f5-4b65-b8cf-3f6ac129ce67,Joseph Day,rachelbenson@wright.info,Other,62,Teresahaven,Belize,31/12/2024,Beauty,591.51,Debit Card,Yes,1
d60ce979-c4d0-488b-830b-23dbbfbe9ca3,Clayton Lyons,kimmiller@hotmail.com,Other,40,Jamesstad,Andorra,14/12/2023,Sports,317.65,PayPal,Yes,1
2064b2a1-31f5-4e86-9183-c54fab3f631b,Eric Frank,xdiaz@lewis-holloway.net,Female,63,Lake Melissa,Pitcairn Islands,13/12/2023,Home,999.16,Credit Card,Yes,4
bf024c09-051d-4800-a502-2273ac5fa726,Kaitlyn Watson,huffmanrobin@garrett.biz,Female,25,New Duaneview,Croatia,04/05/2023,Home,751.35,PayPal,Yes,5
935f52da-1f32-4096-9f1d-1b20be91dd2a,Robert Johnson,wattsevan@ellis.com,Female,25,Halemouth,Israel,27/07/2024,Sports,618.24,Credit Card,No,4
146f1928-95a1-45de-898a-2fa23dbac4d7,Melissa Tucker,henryjones@wilson.com,Female,43,Mccoystad,Benin,30/11/2024,Books,429.03,PayPal,Yes,1
db8ee298-f561-44c3-bfa5-8bda02abe229,Clayton Baird,larajohn@sanford.biz,Female,64,Wilsonport,Vietnam,09/10/2024,Clothing,621.97,Credit Card,Yes,5
92d13d77-da53-4699-a02a-9ced885afb35,Jennifer Flowers,jamestravis@hotmail.com,Male,30,Hernandezchester,French Southern Territories,08/01/2024,Clothing,348.2,Credit Card,No,4
22681c70-4eb0-4c3d-b96c-6ae6fc19285d,John Hogan,richardthompson@welch.biz,Other,56,Allenhaven,Mauritania,05/10/2024,Electronics,38.58,Debit Card,Yes,5
597ce0cf-50ad-4cd5-9dbb-5298a5751dda,Martin Silva,iconley@gmail.com,Male,54,Contrerasport,Belize,17/02/2025,Clothing,401.14,PayPal,No,4
6d3520b7-b937-404f-be4c-23fb1f0b1094,Destiny Garcia,evelyn12@lee.info,Female,66,South Benjaminmouth,Congo,09/03/2025,Electronics,931.18,Bank Transfer,No,5
b0a95fc9-0f1f-43a7-92ef-8d590ad1b7b6,Sharon Kennedy,nicholegross@yahoo.com,Other,45,South Joshuaport,Iraq,11/05/2023,Electronics,630.04,Debit Card,No,4
88f68352-d38b-4a4e-93fd-b67487f766a9,Kayla Fisher,matthew60@townsend.com,Male,42,Parkstad,French Polynesia,12/03/2024,Home,93.12,Credit Card,No,1
8095fa69-db07-42a9-99df-5a16cc2f95ed,Nancy Barker,kevin62@yahoo.com,Other,33,Port Meganbury,French Southern Territories,03/04/2025,Home,886.14,PayPal,No,1
488d5d8d-0aef-47ed-9f7e-09deb79908b6,April Bass,romerosherry@strickland.com,Male,19,West Robert,Libyan Arab Jamahiriya,02/10/2024,Books,276.19,Debit Card,No,1
22b8952e-e11b-4719-8f9d-781953e6c977,Nicole Torres,churchstephen@yahoo.com,Female,35,Ingramhaven,Djibouti,30/12/2023,Sports,251.33,Bank Transfer,No,4
76069f22-b6f2-4b07-b651-42584ca15720,Mr. Jon Wood MD,ylyons@hotmail.com,Male,34,Brownchester,New Zealand,18/09/2023,Home,304.12,PayPal,No,5
e7e0fe25-11d6-4820-a684-9b6434e2b1b8,Christopher Sanders,moyermadison@yahoo.com,Female,47,Port Valerie,Macao,07/10/2023,Sports,581.43,Debit Card,Yes,5
cb8a051a-b279-43d5-aec3-35f757df4c9a,Laura Reed,virginia81@gmail.com,Male,56,East Keith,Burkina Faso,10/10/2024,Electronics,549.24,Credit Card,No,2
34a4ed3c-7f06-43ea-87eb-0127c979ff8f,David Hill,victoriaking@yahoo.com,Male,30,Lake Amber,Honduras,08/02/2024,Clothing,496.5,Credit Card,Yes,3
23cdec84-66ed-44e2-81ed-3940610da84a,Misty Martinez,andreabautista@yahoo.com,Female,49,Port Philip,Aruba,23/04/2024,Beauty,720.36,Debit Card,No,1
378f78da-1430-4e24-b09b-5f65ea3e442f,Jamie Vargas,richardsonsusan@graves.com,Male,67,Carlamouth,Burkina Faso,27/01/2025,Books,323.37,Credit Card,No,1
b87ad896-8278-4194-9943-0636b0b169f7,Donna Clay,watsonnathaniel@gmail.com,Other,46,Gilbertfurt,Belgium,30/12/2024,Clothing,784.24,Credit Card,Yes,1
3eceff5e-917f-41b3-a6a4-372a997e53d1,Jennifer Martin,jfreeman@yahoo.com,Female,63,Kevinfort,Sao Tome and Principe,24/02/2025,Books,183.57,Bank Transfer,Yes,2
cc692137-3df3-49d6-9a6d-4596358017d6,Amy Davis,deborahbenjamin@yahoo.com,Other,47,Lake Dana,Burkina Faso,24/03/2025,Electronics,784.79,PayPal,No,2
01d23fc9-b44d-44b5-8f73-56179e61f0dc,Gregory Drake,sandra74@hotmail.com,Other,35,Alexfurt,Australia,14/12/2024,Electronics,667.17,Credit Card,Yes,2
525eacaf-8b67-4dcd-9578-126ea06ae93d,Scott Garner,smithrobert@garcia.biz,Other,30,Townsendton,Cyprus,18/05/2024,Clothing,686.38,Debit Card,Yes,1
c0539b74-fa00-4281-9fb2-591df9b5a1db,Kyle Pruitt,goodwinbenjamin@hotmail.com,Other,60,Stephaniefurt,United Arab Emirates,26/07/2023,Beauty,486.74,Credit Card,Yes,5
172104cb-6e21-44a2-b893-0a13d77017c8,Laura Young,kathleen64@gonzalez.com,Other,38,Port Jerryberg,Belarus,27/10/2024,Home,670.33,PayPal,Yes,1
4ab9e0df-f4a3-4e30-a203-b5c15de13be7,Michelle Kennedy DVM,parkermark@weber-meyer.com,Male,47,Smithburgh,Bahamas,24/05/2024,Electronics,89,PayPal,No,2
1600b3cf-3f0e-4075-aa68-a301734af94f,Amanda Harris,qrodriguez@zimmerman.net,Male,38,South Craighaven,Wallis and Futuna,16/07/2024,Clothing,853.04,Bank Transfer,No,2
62c60435-dc5b-424f-9595-7cd1a691c0e6,Debra Andrews,yhowe@parker.com,Male,65,New Kathryn,Sao Tome and Principe,10/02/2025,Electronics,64.99,Bank Transfer,No,3
95b45992-3d49-44f8-a025-96fbd2067a87,Kristin Anderson,davidthornton@hill.com,Female,34,New Bradleychester,Mauritius,01/06/2023,Clothing,157.25,Bank Transfer,No,4
5b68d4ee-2f99-47c3-916e-fd7b7cc289b7,Susan James,ericmiller@kidd.com,Female,57,Johnsontown,Sierra Leone,06/12/2024,Beauty,581.02,PayPal,Yes,3
1d9ddee1-e091-49f1-8a33-dd8458c277f1,James Smith,isabelwalls@henry.net,Male,36,Port Brittany,Somalia,19/06/2023,Sports,742.02,PayPal,No,3
3f005dab-4a49-4f80-a13c-984719ec4e51,Laura Greene,katherinerobinson@yahoo.com,Male,69,Villarrealland,Faroe Islands,15/10/2024,Home,85.49,Credit Card,No,1
9d0aafe2-adc8-4219-b4de-6a696494446a,Joshua Johnson,moorealexandria@oconnor.org,Female,32,Hicksland,Holy See (Vatican City State),28/07/2023,Sports,921.56,Debit Card,No,4
d69c15b2-224f-4444-a8f7-5fed0ae700f7,Paula Lynch,justinsandoval@yahoo.com,Female,26,Morrischester,Monaco,11/11/2023,Home,973.87,Bank Transfer,No,4
78b6a293-3d6f-4aaf-a938-2f3582101862,Mrs. Rebecca Hinton,blakekayla@mcbride.com,Other,69,Port Eric,South Georgia and the South Sandwich Islands,12/11/2023,Books,609.89,Debit Card,Yes,1
0736591d-74f9-4d90-ae84-98c67c74eb6a,Brian Richards,jbaxter@tyler.com,Male,27,West Jamieshire,British Indian Ocean Territory (Chagos Archipelago),17/12/2023,Beauty,486.43,Credit Card,Yes,5
98313d75-8b71-4ba7-a88d-6c65daf2571c,Jennifer Brown,lesliebarnes@hotmail.com,Male,61,Sandraborough,Macedonia,13/04/2024,Books,743.98,Debit Card,Yes,1
a670af0f-c405-46bc-bf2c-37dc6bfcabd7,Jennifer Bowers,urandall@barrett-lawson.net,Female,48,Mariamouth,Puerto Rico,05/12/2024,Sports,335.07,Bank Transfer,Yes,5
57d66988-0133-49d1-a8ec-88eb60d2642e,William Macdonald,tracieevans@moore.com,Female,40,Louisburgh,Sri Lanka,12/02/2025,Clothing,498.33,Bank Transfer,Yes,5
2d55b741-4b84-4799-bfd6-f99eea03486f,Matthew Williams,otyler@cummings-petty.biz,Male,69,Port Andrew,Morocco,07/10/2024,Home,916.99,PayPal,Yes,4
cea72521-60b1-4ac5-950b-8146856ffc5c,Linda Washington MD,shane94@hotmail.com,Other,47,West Jonathanton,Bhutan,18/01/2025,Books,956.1,Credit Card,No,1
d126ed17-1195-4966-81a5-0d6841404d41,Lori Sanchez,michaelflores@williams.com,Female,50,North Colleenport,Algeria,09/07/2023,Home,927.8,Bank Transfer,Yes,1
1398592b-6986-41df-aed6-5001b46d7853,Stephen Murray,kim34@hotmail.com,Other,69,Richardville,Bahamas,11/09/2023,Beauty,269.82,PayPal,Yes,4
9f9a8a33-1ad6-4f7b-a4af-65aa08f343a9,Deborah Grant DDS,andersonjoshua@hotmail.com,Male,26,Clintonport,Saint Kitts and Nevis,09/11/2024,Beauty,240.14,PayPal,Yes,3
f57a7220-763a-4e61-b252-456effc9ff30,Kenneth Cox,lisa23@hotmail.com,Other,64,East Suzannechester,Gabon,15/08/2023,Sports,304.69,Credit Card,No,1
e442c26c-a275-49cd-92c5-be0ff2e3e19a,Richard Ball,nramos@taylor.info,Male,18,South Andrewburgh,Jersey,27/08/2023,Electronics,446.9,PayPal,Yes,2
df480004-8910-470e-95b2-f82a3469b0de,Scott Morris,robert52@cordova.com,Other,61,Garciaton,Afghanistan,07/04/2024,Books,321.03,Debit Card,No,2
4cb37187-eb46-4b21-a283-22e8d171504f,Mrs. Elizabeth Mcgee,aferguson@hotmail.com,Female,52,Tamarafurt,French Guiana,17/07/2024,Sports,380.47,Debit Card,No,1
0af875b2-43fe-4d09-9407-3daa68db3370,Leah Anderson,gmata@patel-taylor.biz,Female,28,Markport,Saint Vincent and the Grenadines,12/04/2025,Electronics,624.43,Credit Card,No,5
1fdb482d-f69d-4805-9f90-ea2cf9ae1b30,Janice Clarke,phillipselizabeth@hartman.info,Male,51,North Benjamin,Gambia,01/01/2024,Books,764.9,Credit Card,Yes,4
8f6a5979-ab55-4b54-b05c-5d6f0997db9a,Aaron Watkins,charles61@dixon.info,Female,33,Wallaceborough,Paraguay,15/02/2025,Books,738.2,Credit Card,Yes,5
7d8bd58a-22a7-499d-8050-1cd88bff35b3,Brian Velasquez,buchananjo@yahoo.com,Other,26,New Sally,Samoa,27/12/2023,Clothing,816.28,Credit Card,Yes,2
43995af3-021e-4689-b6c8-4263fae9bf9d,Kristen Taylor,sotowalter@schmidt.net,Other,49,Lake Sarahstad,Bhutan,05/01/2024,Electronics,41.86,Debit Card,No,2
35624347-6b71-4b34-bc92-3cab2488a330,Stacy Frey,jcarr@robbins.com,Other,32,Jamesmouth,Morocco,25/03/2025,Home,57.26,Credit Card,Yes,4
db727254-ef02-4c92-a262-dad86c16a78b,Harold Pennington MD,ekeller@house.org,Male,29,Kingburgh,Liberia,01/05/2024,Beauty,791.49,PayPal,No,2
436770b2-1a3a-4233-9f53-25cf82550a9f,Ms. Samantha Walters DDS,dalejohnson@gmail.com,Other,50,Bethanyhaven,Bouvet Island (Bouvetoya),03/06/2024,Home,537.75,Debit Card,Yes,3
4545448d-ad2a-494b-8258-828ba23e189b,Jeffrey Steele,ksmall@hotmail.com,Other,62,Cooperborough,Saudi Arabia,18/01/2025,Books,582.36,Debit Card,Yes,2
c1463a0a-8763-4dcb-9db6-0efe740aa8ad,John Dunn,gerald63@blankenship-phillips.com,Female,31,Lake Tiffany,Saint Vincent and the Grenadines,01/10/2023,Home,62.06,Credit Card,Yes,5
512628f2-978b-4951-badb-d2b2943a1af1,Anna Stewart,westsherri@yahoo.com,Male,25,South Jenniferstad,Latvia,25/10/2023,Clothing,262.76,PayPal,Yes,5
058815b3-ed33-4d5f-b61f-448ccb53c44a,Ariel Marsh,cthomas@gmail.com,Other,25,East Nicholas,Turks and Caicos Islands,02/12/2023,Home,641.97,Bank Transfer,No,3
cc1b0d55-933b-458a-a969-32ac9349c66a,Amanda Bradford,ataylor@fuentes.com,Other,44,Hunterborough,Benin,25/10/2024,Beauty,860.59,Debit Card,Yes,5
66f21e77-7ecb-4a9c-ab1b-8c030b7ecd79,Christopher Johnson,zmoore@vega.org,Female,29,West Kiara,Bosnia and Herzegovina,15/08/2024,Home,917.81,Debit Card,Yes,5
dc4de578-c194-43fe-b1f6-d38e4297bb04,Christopher Fisher,mark54@wade-turner.biz,Male,18,Port Christopher,Saint Barthelemy,21/08/2023,Sports,505.42,PayPal,No,5
9b580ad0-dc3a-465a-a8c6-49abeadd86c6,Christopher Kaufman,tony00@yahoo.com,Male,60,Jonathanbury,Namibia,07/01/2024,Sports,550.02,Debit Card,Yes,1
eb7c5618-b12a-4b02-b716-b195a06f2919,Richard Vargas,coxtyler@hunt.info,Female,57,Geoffreyview,Cambodia,20/04/2024,Clothing,834.72,PayPal,Yes,3
2c527558-2c77-4125-91d5-bfdd00eb85a9,Bradley Dalton,jenniferwatts@yahoo.com,Female,59,Lake Julieside,Turks and Caicos Islands,02/01/2024,Electronics,542.25,Credit Card,Yes,3
dbb2bf95-c376-4aa7-895d-603d8172b13b,Jonathan Estrada,benjamin04@edwards.com,Female,68,Lake Kimberlybury,Congo,21/11/2023,Electronics,521.69,Debit Card,No,2
82577dd1-9d19-4891-b040-84d04739669a,Linda Harris,susanrivera@graham.com,Female,28,East Tiffany,Monaco,06/05/2024,Clothing,906.03,Debit Card,No,3
df04ea9f-4505-498e-83e8-212d744feff8,Melissa Thompson,dawnbradley@lindsey.net,Male,56,Christianbury,Georgia,06/05/2023,Books,792.03,PayPal,No,4
59c13fcc-f5fe-4cc4-8120-478451e50918,Kyle Pena,joseph70@johnson.com,Male,60,Rosaleschester,Israel,02/04/2025,Books,909.98,Bank Transfer,No,3
3cb48481-b4f8-4d12-9b0d-c10e1ca48caf,Shawn Hansen,wallschristine@yahoo.com,Other,48,New Tammychester,Bouvet Island (Bouvetoya),29/09/2023,Home,226.06,Debit Card,Yes,4
54227d6d-c454-41a5-94d8-c52ed4c6c7db,Gregory Fuller,christopher67@golden.com,Other,34,Chadshire,Uruguay,15/04/2024,Electronics,529.13,Bank Transfer,Yes,5
74240302-e48b-4336-bfa5-567789a29dad,Patrick Stewart,robinsonnicole@newman.com,Other,50,Thomasside,Eritrea,27/01/2025,Clothing,844.05,Bank Transfer,Yes,4
1f8fa9dd-7daf-4db1-988a-2b6722c2ca83,Angela Bowers,stevenbryant@ramos.net,Male,49,Sheltonside,Vanuatu,17/08/2023,Home,120.04,Credit Card,Yes,1
3250d693-e365-4653-8410-d89274196962,Kevin Brewer,agilbert@smith.org,Other,46,Justinview,Zimbabwe,06/01/2024,Clothing,796.72,Debit Card,No,5
6cc0e350-f7c4-4cb2-a44d-3bc00572257e,John Gonzalez,alvaradoeric@turner.org,Other,38,North Joanna,Saint Vincent and the Grenadines,29/08/2024,Clothing,191.14,Debit Card,Yes,4
8f58ed08-f5b9-47b1-8d84-067fce58e7fc,Jason Rodriguez,biancagonzales@gmail.com,Female,38,South Lisa,Japan,04/02/2025,Sports,810.04,Credit Card,Yes,5
1b0c6cad-c9f1-4b09-9eac-66fefc30c77c,Gabriel Robinson,reedkenneth@hotmail.com,Male,57,South Frank,Paraguay,20/06/2024,Clothing,615.88,Debit Card,Yes,1
d504882c-d6d2-4f63-a23d-45f4c1ef6252,Brenda Williams,osanchez@gmail.com,Female,40,South Jeanne,Holy See (Vatican City State),23/03/2025,Beauty,201.3,PayPal,Yes,5
b8892faf-c691-41ad-855f-8af7d21d637a,Brandon Fowler,angela80@gmail.com,Other,23,Hendersonport,Japan,22/05/2024,Beauty,478.62,Debit Card,Yes,5
33fe09e7-08fd-4865-9439-566ac402ba0b,Tabitha Sanchez,hurleywilliam@yahoo.com,Male,39,Port Tiffany,Lao People's Democratic Republic,02/05/2024,Clothing,685.09,PayPal,Yes,3
9734aeb4-3550-43f7-b275-de564e18dcc7,Daniel Fox,mahoneychloe@turner-moore.biz,Female,67,Lake Scottstad,Ghana,27/03/2025,Electronics,637.51,Debit Card,Yes,2
e6b17ece-85d0-4f83-828f-cc5280fe11cd,Kristina Brown,morrowkevin@peters-perez.org,Other,55,Port Michael,Angola,06/03/2024,Clothing,432.97,Debit Card,No,4
349eb0da-7e50-4ec4-81db-9a6210a437d5,Lori Jackson,gallaghersarah@yahoo.com,Other,54,Lake Zachary,Bahrain,05/05/2023,Clothing,900.37,Bank Transfer,No,2
a6e2e3f4-7174-4bc8-b84a-ed028c626a8f,Mario Francis,sdunlap@gmail.com,Male,62,North William,Luxembourg,29/05/2023,Home,524.07,Bank Transfer,Yes,1
83106b55-f638-400a-9bf0-e042bf567386,Rebecca Perry,danny78@vazquez-pearson.com,Female,68,Collierfort,Malta,04/07/2023,Sports,510.81,Credit Card,Yes,1
36e6222e-3be9-4fb0-bb77-e34a38f222b9,Tiffany Davis,sarahriley@malone.com,Other,25,East Olivia,Estonia,20/07/2023,Home,71.63,Bank Transfer,No,5
7992ce54-c2cf-4589-88b1-e8cc679a9d56,Jeremy Fowler,stephanie48@arias-cain.com,Other,58,Lake Monica,Malawi,16/04/2025,Clothing,922.9,Bank Transfer,Yes,2
40460d07-d453-4094-8390-8f5a7312e621,Terry Williams,maxwellrobert@sandoval-burns.org,Male,66,Jacobfort,United Arab Emirates,08/04/2025,Home,185.35,Bank Transfer,Yes,4
022862c4-b7ab-4799-bb88-46e618239790,Anthony Chapman,usimpson@jones.com,Male,52,Goodwinport,Italy,16/09/2024,Sports,533.06,Credit Card,No,4
e9c3d371-9f68-4611-8330-57449ae416ba,Andrea Fuller,ambertaylor@yahoo.com,Male,68,West Mike,United States Minor Outlying Islands,02/02/2024,Clothing,805.53,PayPal,No,5
595f0d20-f396-4a62-b12c-20461cdb06cb,Frank Johnson,timothy01@lee.biz,Other,28,South Jason,Belarus,08/06/2024,Beauty,223.3,Debit Card,No,4
a30ce666-d36e-4cca-833d-19ff316889f2,Lori Miller,brett78@gmail.com,Other,41,New Haroldhaven,Bulgaria,20/02/2024,Electronics,532.1,Debit Card,No,3
05efea2a-f825-48bd-ab4c-2dacdf93b659,Sara Phelps,johnsonyolanda@dougherty-moore.com,Female,66,Mccarthymouth,Sao Tome and Principe,27/10/2024,Electronics,248.28,Bank Transfer,No,2
65599255-20b2-43ce-8b81-ea622fb0aeaa,Allison Graves,megan94@hotmail.com,Female,38,East Ryanstad,Czech Republic,30/05/2023,Home,762.1,Bank Transfer,No,1
c99b3167-43b6-414b-9943-2577221c08a3,Ronald Swanson,andersennathan@hotmail.com,Other,68,Saraborough,Guinea-Bissau,27/08/2024,Clothing,568.7,Bank Transfer,Yes,4
ec801a6f-0a1d-4e98-b84a-9bca2ab7413d,Ryan Wilson,michealjimenez@english-johnson.org,Other,19,Carterberg,Tokelau,22/08/2024,Beauty,857.42,Bank Transfer,Yes,4
d8ee0d81-a7bb-432d-915c-a8024310357d,Jonathan Waters,michellepatrick@lozano.biz,Other,57,New David,France,16/02/2024,Sports,895.61,PayPal,Yes,4
3b8e8a91-deb1-489a-9cc3-645f2b9e6568,Amy Boyd,jeffrey85@yahoo.com,Male,36,Tylerburgh,Samoa,26/07/2023,Beauty,652.25,Credit Card,No,5
08ebf178-9c78-4640-95c2-11cae4f9eeff,Robert Lee,lscott@gmail.com,Male,56,Port James,Lao People's Democratic Republic,31/05/2024,Books,728.14,Bank Transfer,Yes,1
7340fa85-5b29-45f1-a701-e867b962a064,John Grant,kbowers@simpson.info,Female,45,New Joshuaburgh,Czech Republic,20/07/2023,Sports,553.73,Bank Transfer,No,2
44be71b9-01df-484a-a24a-94a5763a2eaa,Kevin Mitchell,jeffrey79@gmail.com,Female,34,West Heather,Senegal,09/03/2025,Books,390.58,Debit Card,Yes,4
0509c41e-10f8-49ac-878d-365fc209cac4,Katherine Barry,hweber@hughes.com,Female,23,Lake Tracey,Saint Kitts and Nevis,04/09/2024,Beauty,651.64,Credit Card,Yes,3
7ea7ccb8-b0ad-494d-b510-0bca0e7d25c3,Brandon Hill,akennedy@yahoo.com,Male,36,New Jessicaville,Nicaragua,26/02/2024,Beauty,909.21,Credit Card,No,5
b4437813-d6bf-4645-9770-d013b080e995,Bryan James,lreynolds@hotmail.com,Male,55,Garrisonborough,Dominica,28/09/2024,Beauty,422.51,Bank Transfer,Yes,2
37103c3f-90a5-4dd6-9986-40a145a917a0,Rebecca Martinez,bryan75@yahoo.com,Female,45,Paulborough,Kiribati,19/05/2024,Beauty,321.27,PayPal,Yes,4
ff71d401-5f09-458e-854e-137028d8fdf4,Paul Brown MD,debracook@glenn.com,Male,19,Patelberg,United States Virgin Islands,30/05/2023,Sports,394.55,Debit Card,Yes,2
8d03bd2f-d716-4b2a-bd7d-9e1ec7e166e3,Rebecca Phillips,lmoore@schneider.info,Female,55,North Victoria,Belarus,28/05/2023,Books,441.04,PayPal,Yes,5
9f130820-0f3b-45f9-9345-c526a4abce56,Gina Carlson,ahardy@potter-williams.com,Other,54,Lake Gabrielfort,San Marino,12/10/2023,Electronics,82.83,Credit Card,No,3
4f3fbe07-9dba-48ea-b6ef-2c437b939d83,Julie Liu,coxmarie@horton.net,Other,68,New Marieton,New Caledonia,13/05/2023,Electronics,503.46,Credit Card,Yes,4
